"Notes","States","States Code","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","Age Groups","Age Groups Code","Race","Race Code",Count,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
,"California","06","2021","2021","Liver","21071","85+ years","85+","Asian or Pacific Islander","A-PI",76,129146,58.8,46.4,73.7,6.8
,"California","06","2021","2021","Liver","21071","85+ years","85+","White","2106-3",190,514142,37.0,31.9,42.6,2.7
,"California","06","2021","2021","Lung and Bronchus","22030","30-34 years","30-34","White","2106-3",20,2116620,0.9,0.6,1.5,0.2
,"California","06","2021","2021","Lung and Bronchus","22030","35-39 years","35-39","White","2106-3",30,2001380,1.5,1.0,2.1,0.3
,"California","06","2021","2021","Lung and Bronchus","22030","40-44 years","40-44","Asian or Pacific Islander","A-PI",25,494551,5.1,3.3,7.5,1.0
,"California","06","2021","2021","Lung and Bronchus","22030","40-44 years","40-44","White","2106-3",63,1855348,3.4,2.6,4.3,0.4
,"California","06","2021","2021","Lung and Bronchus","22030","45-49 years","45-49","Asian or Pacific Islander","A-PI",66,485928,13.6,10.5,17.3,1.7
,"California","06","2021","2021","Lung and Bronchus","22030","45-49 years","45-49","Black or African American","2054-5",27,164301,16.4,10.8,23.9,3.2
,"California","06","2021","2021","Lung and Bronchus","22030","45-49 years","45-49","White","2106-3",115,1732678,6.6,5.5,8.0,0.6
,"California","06","2021","2021","Lung and Bronchus","22030","50-54 years","50-54","Asian or Pacific Islander","A-PI",125,455098,27.5,22.9,32.7,2.5
,"California","06","2021","2021","Lung and Bronchus","22030","50-54 years","50-54","Black or African American","2054-5",43,174629,24.6,17.8,33.2,3.8
,"California","06","2021","2021","Lung and Bronchus","22030","50-54 years","50-54","White","2106-3",247,1824161,13.5,11.9,15.3,0.9
,"California","06","2021","2021","Lung and Bronchus","22030","55-59 years","55-59","Asian or Pacific Islander","A-PI",184,427382,43.1,37.1,49.7,3.2
,"California","06","2021","2021","Lung and Bronchus","22030","55-59 years","55-59","Black or African American","2054-5",102,178152,57.3,46.7,69.5,5.7
,"California","06","2021","2021","Lung and Bronchus","22030","55-59 years","55-59","White","2106-3",624,1810675,34.5,31.8,37.3,1.4
,"California","06","2021","2021","Lung and Bronchus","22030","60-64 years ","60-64","American Indian or Alaska Native","1002-5",21,39496,53.2,32.9,81.3,11.6
,"California","06","2021","2021","Lung and Bronchus","22030","60-64 years ","60-64","Asian or Pacific Islander","A-PI",289,397589,72.7,64.5,81.6,4.3
,"California","06","2021","2021","Lung and Bronchus","22030","60-64 years ","60-64","Black or African American","2054-5",186,165423,112.4,96.9,129.8,8.2
,"California","06","2021","2021","Lung and Bronchus","22030","60-64 years ","60-64","White","2106-3",1281,1725453,74.2,70.2,78.4,2.1
,"California","06","2021","2021","Lung and Bronchus","22030","65-69 years","65-69","American Indian or Alaska Native","1002-5",23,29383,78.3,49.6,117.5,16.3
,"California","06","2021","2021","Lung and Bronchus","22030","65-69 years","65-69","Asian or Pacific Islander","A-PI",445,348509,127.7,116.1,140.1,6.1
,"California","06","2021","2021","Lung and Bronchus","22030","65-69 years","65-69","Black or African American","2054-5",237,125105,189.4,166.1,215.2,12.3
,"California","06","2021","2021","Lung and Bronchus","22030","65-69 years","65-69","White","2106-3",1954,1461601,133.7,127.8,139.8,3.0
,"California","06","2021","2021","Lung and Bronchus","22030","65-69 years","65-69","Other Races and Unknown combined","2131-1",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Lung and Bronchus","22030","70-74 years","70-74","American Indian or Alaska Native","1002-5",24,20925,114.7,73.5,170.7,23.4
,"California","06","2021","2021","Lung and Bronchus","22030","70-74 years","70-74","Asian or Pacific Islander","A-PI",439,280815,156.3,142.0,171.7,7.5
,"California","06","2021","2021","Lung and Bronchus","22030","70-74 years","70-74","Black or African American","2054-5",219,93261,234.8,204.8,268.1,15.9
,"California","06","2021","2021","Lung and Bronchus","22030","70-74 years","70-74","White","2106-3",2278,1207136,188.7,181.0,196.6,4.0
,"California","06","2021","2021","Lung and Bronchus","22030","75-79 years","75-79","American Indian or Alaska Native","1002-5",27,12314,219.3,144.5,319.0,42.2
,"California","06","2021","2021","Lung and Bronchus","22030","75-79 years","75-79","Asian or Pacific Islander","A-PI",410,177434,231.1,209.2,254.6,11.4
,"California","06","2021","2021","Lung and Bronchus","22030","75-79 years","75-79","Black or African American","2054-5",166,57340,289.5,247.1,337.0,22.5
,"California","06","2021","2021","Lung and Bronchus","22030","75-79 years","75-79","White","2106-3",2225,803543,276.9,265.5,288.6,5.9
,"California","06","2021","2021","Lung and Bronchus","22030","75-79 years","75-79","Other Races and Unknown combined","2131-1",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Lung and Bronchus","22030","80-84 years","80-84","American Indian or Alaska Native","1002-5",22,7191,305.9,191.7,463.2,65.2
,"California","06","2021","2021","Lung and Bronchus","22030","80-84 years","80-84","Asian or Pacific Islander","A-PI",309,121360,254.6,227.0,284.6,14.5
,"California","06","2021","2021","Lung and Bronchus","22030","80-84 years","80-84","Black or African American","2054-5",143,38436,372.0,313.6,438.3,31.1
,"California","06","2021","2021","Lung and Bronchus","22030","80-84 years","80-84","White","2106-3",1666,512969,324.8,309.4,340.8,8.0
,"California","06","2021","2021","Lung and Bronchus","22030","85+ years","85+","Asian or Pacific Islander","A-PI",325,129146,251.7,225.0,280.6,14.0
,"California","06","2021","2021","Lung and Bronchus","22030","85+ years","85+","Black or African American","2054-5",92,35270,260.8,210.3,319.9,27.2
,"California","06","2021","2021","Lung and Bronchus","22030","85+ years","85+","White","2106-3",1484,514142,288.6,274.1,303.7,7.5
,"California","06","2021","2021","Prostate","28010","40-44 years","40-44","White","2106-3",27,960210,2.8,1.9,4.1,0.5
,"California","06","2021","2021","Prostate","28010","45-49 years","45-49","Black or African American","2054-5",57,82487,69.1,52.3,89.5,9.2
,"California","06","2021","2021","Prostate","28010","45-49 years","45-49","White","2106-3",140,886807,15.8,13.3,18.6,1.3
,"California","06","2021","2021","Prostate","28010","45-49 years","45-49","Other Races and Unknown combined","2131-1",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Prostate","28010","50-54 years","50-54","Asian or Pacific Islander","A-PI",72,212987,33.8,26.5,42.6,4.0
,"California","06","2021","2021","Prostate","28010","50-54 years","50-54","Black or African American","2054-5",167,87369,191.1,163.3,222.4,14.8
,"California","06","2021","2021","Prostate","28010","50-54 years","50-54","White","2106-3",655,936133,70.0,64.7,75.5,2.7
,"California","06","2021","2021","Prostate","28010","50-54 years","50-54","Other Races and Unknown combined","2131-1",65,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Prostate","28010","55-59 years","55-59","American Indian or Alaska Native","1002-5",16,22690,70.5,40.3,114.5,17.6
,"California","06","2021","2021","Prostate","28010","55-59 years","55-59","Asian or Pacific Islander","A-PI",223,199185,112.0,97.7,127.7,7.5
,"California","06","2021","2021","Prostate","28010","55-59 years","55-59","Black or African American","2054-5",364,87761,414.8,373.2,459.6,21.7
,"California","06","2021","2021","Prostate","28010","55-59 years","55-59","White","2106-3",1712,917956,186.5,177.8,195.6,4.5
,"California","06","2021","2021","Prostate","28010","55-59 years","55-59","Other Races and Unknown combined","2131-1",206,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Prostate","28010","60-64 years ","60-64","American Indian or Alaska Native","1002-5",18,19325,93.1,55.2,147.2,22.0
,"California","06","2021","2021","Prostate","28010","60-64 years ","60-64","Asian or Pacific Islander","A-PI",373,181967,205.0,184.7,226.9,10.6
,"California","06","2021","2021","Prostate","28010","60-64 years ","60-64","Black or African American","2054-5",548,80017,684.9,628.7,744.7,29.3
,"California","06","2021","2021","Prostate","28010","60-64 years ","60-64","White","2106-3",2919,862042,338.6,326.4,351.1,6.3
,"California","06","2021","2021","Prostate","28010","60-64 years ","60-64","Other Races and Unknown combined","2131-1",338,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Prostate","28010","65-69 years","65-69","American Indian or Alaska Native","1002-5",37,14048,263.4,185.4,363.0,43.3
,"California","06","2021","2021","Prostate","28010","65-69 years","65-69","Asian or Pacific Islander","A-PI",563,156225,360.4,331.2,391.4,15.2
,"California","06","2021","2021","Prostate","28010","65-69 years","65-69","Black or African American","2054-5",589,58063,1014.4,934.1,1099.7,41.8
,"California","06","2021","2021","Prostate","28010","65-69 years","65-69","White","2106-3",4134,707319,584.5,566.8,602.6,9.1
,"California","06","2021","2021","Prostate","28010","65-69 years","65-69","Other Races and Unknown combined","2131-1",470,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Prostate","28010","70-74 years","70-74","American Indian or Alaska Native","1002-5",27,9768,276.4,182.2,402.2,53.2
,"California","06","2021","2021","Prostate","28010","70-74 years","70-74","Asian or Pacific Islander","A-PI",464,123455,375.8,342.4,411.7,17.4
,"California","06","2021","2021","Prostate","28010","70-74 years","70-74","Black or African American","2054-5",370,40970,903.1,813.4,1000.0,46.9
,"California","06","2021","2021","Prostate","28010","70-74 years","70-74","White","2106-3",3443,568559,605.6,585.5,626.1,10.3
,"California","06","2021","2021","Prostate","28010","70-74 years","70-74","Other Races and Unknown combined","2131-1",400,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Prostate","28010","75-79 years","75-79","American Indian or Alaska Native","1002-5",18,5459,329.7,195.4,521.1,77.7
,"California","06","2021","2021","Prostate","28010","75-79 years","75-79","Asian or Pacific Islander","A-PI",287,77529,370.2,328.6,415.6,21.9
,"California","06","2021","2021","Prostate","28010","75-79 years","75-79","Black or African American","2054-5",196,23867,821.2,710.3,944.6,58.7
,"California","06","2021","2021","Prostate","28010","75-79 years","75-79","White","2106-3",2330,364314,639.6,613.9,666.1,13.2
,"California","06","2021","2021","Prostate","28010","75-79 years","75-79","Other Races and Unknown combined","2131-1",284,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Prostate","28010","80-84 years","80-84","Asian or Pacific Islander","A-PI",192,51692,371.4,320.7,427.8,26.8
,"California","06","2021","2021","Prostate","28010","80-84 years","80-84","Black or African American","2054-5",98,15219,643.9,522.8,784.7,65.0
,"California","06","2021","2021","Prostate","28010","80-84 years","80-84","White","2106-3",1238,221662,558.5,527.8,590.5,15.9
,"California","06","2021","2021","Prostate","28010","80-84 years","80-84","Other Races and Unknown combined","2131-1",125,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Prostate","28010","85+ years","85+","Asian or Pacific Islander","A-PI",119,48607,244.8,202.8,293.0,22.4
,"California","06","2021","2021","Prostate","28010","85+ years","85+","Black or African American","2054-5",67,12160,551.0,427.0,699.7,67.3
,"California","06","2021","2021","Prostate","28010","85+ years","85+","White","2106-3",964,192488,500.8,469.7,533.4,16.1
,"California","06","2021","2021","Prostate","28010","85+ years","85+","Other Races and Unknown combined","2131-1",70,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","35-39 years","35-39","White","2106-3",17,2001380,0.8,0.5,1.4,0.2
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","40-44 years","40-44","White","2106-3",52,1855348,2.8,2.1,3.7,0.4
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","45-49 years","45-49","White","2106-3",49,1732678,2.8,2.1,3.7,0.4
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","50-54 years","50-54","Asian or Pacific Islander","A-PI",25,455098,5.5,3.6,8.1,1.1
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","50-54 years","50-54","Black or African American","2054-5",17,174629,9.7,5.7,15.6,2.4
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","50-54 years","50-54","White","2106-3",138,1824161,7.6,6.4,8.9,0.6
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","55-59 years","55-59","Asian or Pacific Islander","A-PI",34,427382,8.0,5.5,11.1,1.4
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","55-59 years","55-59","Black or African American","2054-5",25,178152,14.0,9.1,20.7,2.8
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","55-59 years","55-59","White","2106-3",307,1810675,17.0,15.1,19.0,1.0
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","55-59 years","55-59","Other Races and Unknown combined","2131-1",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","60-64 years ","60-64","Asian or Pacific Islander","A-PI",68,397589,17.1,13.3,21.7,2.1
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","60-64 years ","60-64","Black or African American","2054-5",44,165423,26.6,19.3,35.7,4.0
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","60-64 years ","60-64","White","2106-3",560,1725453,32.5,29.8,35.3,1.4
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","60-64 years ","60-64","Other Races and Unknown combined","2131-1",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","65-69 years","65-69","Asian or Pacific Islander","A-PI",74,348509,21.2,16.7,26.7,2.5
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","65-69 years","65-69","Black or African American","2054-5",67,125105,53.6,41.5,68.0,6.5
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","65-69 years","65-69","White","2106-3",829,1461601,56.7,52.9,60.7,2.0
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","65-69 years","65-69","Other Races and Unknown combined","2131-1",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","70-74 years","70-74","Asian or Pacific Islander","A-PI",102,280815,36.3,29.6,44.1,3.6
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","70-74 years","70-74","Black or African American","2054-5",57,93261,61.1,46.3,79.2,8.1
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","70-74 years","70-74","White","2106-3",1063,1207136,88.1,82.8,93.5,2.7
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","70-74 years","70-74","Other Races and Unknown combined","2131-1",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","75-79 years","75-79","Asian or Pacific Islander","A-PI",108,177434,60.9,49.9,73.5,5.9
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","75-79 years","75-79","Black or African American","2054-5",54,57340,94.2,70.7,122.9,12.8
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","75-79 years","75-79","White","2106-3",1027,803543,127.8,120.1,135.9,4.0
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","75-79 years","75-79","Other Races and Unknown combined","2131-1",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","80-84 years","80-84","Asian or Pacific Islander","A-PI",91,121360,75.0,60.4,92.1,7.9
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","80-84 years","80-84","Black or African American","2054-5",40,38436,104.1,74.3,141.7,16.5
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","80-84 years","80-84","White","2106-3",821,512969,160.0,149.3,171.4,5.6
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","80-84 years","80-84","Other Races and Unknown combined","2131-1",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","85+ years","85+","Asian or Pacific Islander","A-PI",132,129146,102.2,85.5,121.2,8.9
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","85+ years","85+","Black or African American","2054-5",37,35270,104.9,73.9,144.6,17.2
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","85+ years","85+","White","2106-3",940,514142,182.8,171.3,194.9,6.0
,"California","06","2021","2021","Urinary Bladder, invasive and in situ","29010","85+ years","85+","Other Races and Unknown combined","2131-1",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Colorado","08","2021","2021","Breast","26000","25-29 years","25-29","White","2106-3",21,383472,5.5,3.4,8.4,1.2
,"Colorado","08","2021","2021","Breast","26000","30-34 years","30-34","White","2106-3",47,402518,11.7,8.6,15.5,1.7
,"Colorado","08","2021","2021","Breast","26000","35-39 years","35-39","White","2106-3",101,385753,26.2,21.3,31.8,2.6
,"Colorado","08","2021","2021","Breast","26000","40-44 years","40-44","White","2106-3",236,349067,67.6,59.3,76.8,4.4
,"Colorado","08","2021","2021","Breast","26000","45-49 years","45-49","Asian or Pacific Islander","A-PI",19,17597,108.0,65.0,168.6,24.8
,"Colorado","08","2021","2021","Breast","26000","45-49 years","45-49","White","2106-3",344,312548,110.1,98.7,122.3,5.9
,"Colorado","08","2021","2021","Breast","26000","50-54 years","50-54","Asian or Pacific Islander","A-PI",16,15208,105.2,60.1,170.8,26.3
,"Colorado","08","2021","2021","Breast","26000","50-54 years","50-54","White","2106-3",438,316712,138.3,125.6,151.9,6.6
,"Colorado","08","2021","2021","Breast","26000","55-59 years","55-59","Asian or Pacific Islander","A-PI",16,12683,126.2,72.1,204.9,31.5
,"Colorado","08","2021","2021","Breast","26000","55-59 years","55-59","Black or African American","2054-5",22,15406,142.8,89.5,216.2,30.4
,"Colorado","08","2021","2021","Breast","26000","55-59 years","55-59","White","2106-3",448,315208,142.1,129.3,155.9,6.7
,"Colorado","08","2021","2021","Breast","26000","60-64 years ","60-64","Black or African American","2054-5",25,14235,175.6,113.7,259.3,35.1
,"Colorado","08","2021","2021","Breast","26000","60-64 years ","60-64","White","2106-3",574,323436,177.5,163.2,192.6,7.4
,"Colorado","08","2021","2021","Breast","26000","65-69 years","65-69","Black or African American","2054-5",27,10508,256.9,169.3,373.8,49.4
,"Colorado","08","2021","2021","Breast","26000","65-69 years","65-69","White","2106-3",663,285810,232.0,214.6,250.3,9.0
,"Colorado","08","2021","2021","Breast","26000","70-74 years","70-74","Asian or Pacific Islander","A-PI",16,6576,243.3,139.1,395.1,60.8
,"Colorado","08","2021","2021","Breast","26000","70-74 years","70-74","Black or African American","2054-5",16,7171,223.1,127.5,362.3,55.8
,"Colorado","08","2021","2021","Breast","26000","70-74 years","70-74","White","2106-3",608,233706,260.2,239.9,281.7,10.6
,"Colorado","08","2021","2021","Breast","26000","75-79 years","75-79","White","2106-3",398,140870,282.5,255.5,311.7,14.2
,"Colorado","08","2021","2021","Breast","26000","80-84 years","80-84","White","2106-3",226,84442,267.6,233.9,304.9,17.8
,"Colorado","08","2021","2021","Breast","26000","85+ years","85+","White","2106-3",206,78211,263.4,228.6,301.9,18.4
,"Colorado","08","2021","2021","Kidney and Renal Pelvis","29020","35-39 years","35-39","White","2106-3",34,385753,8.8,6.1,12.3,1.5
,"Colorado","08","2021","2021","Kidney and Renal Pelvis","29020","40-44 years","40-44","White","2106-3",30,349067,8.6,5.8,12.3,1.6
,"Colorado","08","2021","2021","Kidney and Renal Pelvis","29020","45-49 years","45-49","White","2106-3",58,312548,18.6,14.1,24.0,2.4
,"Colorado","08","2021","2021","Kidney and Renal Pelvis","29020","50-54 years","50-54","White","2106-3",87,316712,27.5,22.0,33.9,2.9
,"Colorado","08","2021","2021","Kidney and Renal Pelvis","29020","55-59 years","55-59","White","2106-3",75,315208,23.8,18.7,29.8,2.7
,"Colorado","08","2021","2021","Kidney and Renal Pelvis","29020","60-64 years ","60-64","White","2106-3",118,323436,36.5,30.2,43.7,3.4
,"Colorado","08","2021","2021","Kidney and Renal Pelvis","29020","65-69 years","65-69","White","2106-3",135,285810,47.2,39.6,55.9,4.1
,"Colorado","08","2021","2021","Kidney and Renal Pelvis","29020","70-74 years","70-74","White","2106-3",151,233706,64.6,54.7,75.8,5.3
,"Colorado","08","2021","2021","Kidney and Renal Pelvis","29020","75-79 years","75-79","White","2106-3",72,140870,51.1,40.0,64.4,6.0
,"Colorado","08","2021","2021","Kidney and Renal Pelvis","29020","80-84 years","80-84","White","2106-3",48,84442,56.8,41.9,75.4,8.2
,"Colorado","08","2021","2021","Kidney and Renal Pelvis","29020","85+ years","85+","White","2106-3",48,78211,61.4,45.3,81.4,8.9
,"Colorado","08","2021","2021","Liver","21071","55-59 years","55-59","White","2106-3",27,315208,8.6,5.6,12.5,1.6
,"Colorado","08","2021","2021","Liver","21071","60-64 years ","60-64","White","2106-3",59,323436,18.2,13.9,23.5,2.4
,"Colorado","08","2021","2021","Liver","21071","65-69 years","65-69","White","2106-3",80,285810,28.0,22.2,34.8,3.1
,"Colorado","08","2021","2021","Liver","21071","70-74 years","70-74","White","2106-3",53,233706,22.7,17.0,29.7,3.1
,"Colorado","08","2021","2021","Liver","21071","75-79 years","75-79","White","2106-3",30,140870,21.3,14.4,30.4,3.9
,"Colorado","08","2021","2021","Liver","21071","80-84 years","80-84","White","2106-3",23,84442,27.2,17.3,40.9,5.7
,"Colorado","08","2021","2021","Lung and Bronchus","22030","40-44 years","40-44","White","2106-3",17,349067,4.9,2.8,7.8,1.2
,"Colorado","08","2021","2021","Lung and Bronchus","22030","45-49 years","45-49","White","2106-3",24,312548,7.7,4.9,11.4,1.6
,"Colorado","08","2021","2021","Lung and Bronchus","22030","50-54 years","50-54","White","2106-3",48,316712,15.2,11.2,20.1,2.2
,"Colorado","08","2021","2021","Lung and Bronchus","22030","55-59 years","55-59","White","2106-3",133,315208,42.2,35.3,50.0,3.7
,"Colorado","08","2021","2021","Lung and Bronchus","22030","60-64 years ","60-64","White","2106-3",253,323436,78.2,68.9,88.5,4.9
,"Colorado","08","2021","2021","Lung and Bronchus","22030","65-69 years","65-69","Black or African American","2054-5",25,10508,237.9,154.0,351.2,47.6
,"Colorado","08","2021","2021","Lung and Bronchus","22030","65-69 years","65-69","White","2106-3",386,285810,135.1,121.9,149.2,6.9
,"Colorado","08","2021","2021","Lung and Bronchus","22030","70-74 years","70-74","Black or African American","2054-5",17,7171,237.1,138.1,379.6,57.5
,"Colorado","08","2021","2021","Lung and Bronchus","22030","70-74 years","70-74","White","2106-3",448,233706,191.7,174.4,210.3,9.1
,"Colorado","08","2021","2021","Lung and Bronchus","22030","75-79 years","75-79","White","2106-3",340,140870,241.4,216.4,268.4,13.1
,"Colorado","08","2021","2021","Lung and Bronchus","22030","80-84 years","80-84","White","2106-3",296,84442,350.5,311.7,392.8,20.4
,"Colorado","08","2021","2021","Lung and Bronchus","22030","85+ years","85+","White","2106-3",195,78211,249.3,215.6,286.9,17.9
,"Colorado","08","2021","2021","Prostate","28010","45-49 years","45-49","White","2106-3",29,162175,17.9,12.0,25.7,3.3
,"Colorado","08","2021","2021","Prostate","28010","50-54 years","50-54","White","2106-3",135,162733,83.0,69.6,98.2,7.1
,"Colorado","08","2021","2021","Prostate","28010","55-59 years","55-59","Black or African American","2054-5",34,8355,406.9,281.8,568.7,69.8
,"Colorado","08","2021","2021","Prostate","28010","55-59 years","55-59","White","2106-3",244,156876,155.5,136.6,176.3,10.0
,"Colorado","08","2021","2021","Prostate","28010","55-59 years","55-59","Other Races and Unknown combined","2131-1",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Colorado","08","2021","2021","Prostate","28010","60-64 years ","60-64","Black or African American","2054-5",40,7367,543.0,387.9,739.4,85.8
,"Colorado","08","2021","2021","Prostate","28010","60-64 years ","60-64","White","2106-3",514,159028,323.2,295.9,352.4,14.3
,"Colorado","08","2021","2021","Prostate","28010","60-64 years ","60-64","Other Races and Unknown combined","2131-1",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Colorado","08","2021","2021","Prostate","28010","65-69 years","65-69","Black or African American","2054-5",50,5211,959.5,712.2,1265.0,135.7
,"Colorado","08","2021","2021","Prostate","28010","65-69 years","65-69","White","2106-3",741,138536,534.9,497.1,574.8,19.6
,"Colorado","08","2021","2021","Prostate","28010","65-69 years","65-69","Other Races and Unknown combined","2131-1",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Colorado","08","2021","2021","Prostate","28010","70-74 years","70-74","Black or African American","2054-5",24,3505,684.7,438.7,1018.8,139.8
,"Colorado","08","2021","2021","Prostate","28010","70-74 years","70-74","White","2106-3",616,112245,548.8,506.3,593.9,22.1
,"Colorado","08","2021","2021","Prostate","28010","70-74 years","70-74","Other Races and Unknown combined","2131-1",53,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Colorado","08","2021","2021","Prostate","28010","75-79 years","75-79","White","2106-3",320,65566,488.1,436.0,544.6,27.3
,"Colorado","08","2021","2021","Prostate","28010","75-79 years","75-79","Other Races and Unknown combined","2131-1",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Colorado","08","2021","2021","Prostate","28010","80-84 years","80-84","White","2106-3",166,37119,447.2,381.8,520.7,34.7
,"Colorado","08","2021","2021","Prostate","28010","85+ years","85+","White","2106-3",127,28959,438.6,365.6,521.8,38.9
,"Colorado","08","2021","2021","Urinary Bladder, invasive and in situ","29010","45-49 years","45-49","White","2106-3",16,312548,5.1,2.9,8.3,1.3
,"Colorado","08","2021","2021","Urinary Bladder, invasive and in situ","29010","50-54 years","50-54","White","2106-3",30,316712,9.5,6.4,13.5,1.7
,"Colorado","08","2021","2021","Urinary Bladder, invasive and in situ","29010","55-59 years","55-59","White","2106-3",59,315208,18.7,14.2,24.1,2.4
,"Colorado","08","2021","2021","Urinary Bladder, invasive and in situ","29010","60-64 years ","60-64","White","2106-3",106,323436,32.8,26.8,39.6,3.2
,"Colorado","08","2021","2021","Urinary Bladder, invasive and in situ","29010","65-69 years","65-69","White","2106-3",159,285810,55.6,47.3,65.0,4.4
,"Colorado","08","2021","2021","Urinary Bladder, invasive and in situ","29010","70-74 years","70-74","White","2106-3",198,233706,84.7,73.3,97.4,6.0
,"Colorado","08","2021","2021","Urinary Bladder, invasive and in situ","29010","75-79 years","75-79","White","2106-3",159,140870,112.9,96.0,131.8,9.0
,"Colorado","08","2021","2021","Urinary Bladder, invasive and in situ","29010","80-84 years","80-84","White","2106-3",141,84442,167.0,140.6,196.9,14.1
,"Colorado","08","2021","2021","Urinary Bladder, invasive and in situ","29010","85+ years","85+","White","2106-3",116,78211,148.3,122.6,177.9,13.8
,"Connecticut","09","2021","2021","Breast","26000","25-29 years","25-29","White","2106-3",16,172406,9.3,5.3,15.1,2.3
,"Connecticut","09","2021","2021","Breast","26000","30-34 years","30-34","White","2106-3",36,171602,21.0,14.7,29.0,3.5
,"Connecticut","09","2021","2021","Breast","26000","35-39 years","35-39","White","2106-3",70,178777,39.2,30.5,49.5,4.7
,"Connecticut","09","2021","2021","Breast","26000","40-44 years","40-44","Black or African American","2054-5",26,31906,81.5,53.2,119.4,16.0
,"Connecticut","09","2021","2021","Breast","26000","40-44 years","40-44","White","2106-3",132,170884,77.2,64.6,91.6,6.7
,"Connecticut","09","2021","2021","Breast","26000","45-49 years","45-49","Asian or Pacific Islander","A-PI",20,14402,138.9,84.8,214.5,31.1
,"Connecticut","09","2021","2021","Breast","26000","45-49 years","45-49","Black or African American","2054-5",26,28708,90.6,59.2,132.7,17.8
